Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1707753600000,49925.50,49966.00,49411.60,49594.50,44833.006,2228116767.90355,539223,20796.199,1033523940.98279
1707757200000,49594.40,50413.20,49558.90,49868.10,60359.796,3019234934.99555,625694,31904.417,1596126687.47561
1707760800000,49868.10,50018.60,49672.10,49753.50,15437.399,769394434.27587,240867,7397.576,368731006.52430
1707764400000,49753.60,49963.30,49501.20,49545.90,15269.953,759588464.82747,193596,7349.192,365630644.46342
1707768000000,49545.90,50265.20,49545.80,50177.60,18380.809,918841734.74703,242283,9967.500,498287550.64023
1707771600000,50177.50,50293.90,49817.80,49835.30,15603.326,781627732.21750,207545,7065.208,353950692.88092
1707775200000,49835.40,50097.80,49833.50,50040.00,6568.818,328377360.61574,101487,3358.917,167896010.76154
1707778800000,50040.00,50071.70,49881.00,49943.60,6873.340,343526776.32800,91720,3219.444,160908528.10060
1707782400000,49943.60,50191.30,49919.00,50125.00,8723.976,436744716.10245,140966,4441.471,222368400.17315
1707786000000,50125.00,50428.80,50000.70,50161.80,14399.700,722592830.67486,191580,7576.782,380298009.63120
1707789600000,50161.70,50180.30,49850.20,49969.30,9067.616,453558522.24527,124639,4003.524,200266122.56720
1707793200000,49969.20,49984.30,49754.40,49813.80,8384.175,418047970.39839,114569,3829.500,190962470.53950
1707796800000,49813.90,49998.00,49810.00,49922.50,5027.720,250888086.32126,72061,2765.115,137980491.30666
1707800400000,49922.50,50079.40,49833.60,50072.30,5857.216,292633986.81340,77638,3170.094,158386698.96468
1707804000000,50072.30,50127.00,49979.00,50027.80,5347.126,267627531.63059,75573,2593.065,129796835.40745
1707807600000,50027.70,50143.60,49912.30,50019.90,7067.632,353610081.27419,101491,3224.923,161362499.87113
1707811200000,50019.80,50199.10,49990.00,50151.60,6726.962,337117195.30391,103805,3786.362,189757385.91691
1707814800000,50151.60,50290.00,50042.30,50237.70,9625.290,482624741.43272,144939,5147.428,258125081.16352
1707818400000,50237.60,50264.70,49853.00,49877.40,12489.129,624714341.15351,174381,5381.916,269236335.16490
1707822000000,49877.40,50038.00,49651.00,50004.00,18576.337,925977233.03449,227151,9473.572,472294734.30348
1707825600000,50003.90,50009.30,49803.00,49877.80,7287.357,363677381.68322,102116,3471.935,173271794.26160
1707829200000,49877.70,49949.80,49192.50,49543.20,43457.753,2155186474.46885,438663,20565.924,1020008777.50842
1707832800000,49543.10,49670.00,48356.00,48711.20,77368.522,3789613638.57898,745522,35702.478,1749006879.04087
1707836400000,48711.20,49042.40,48450.00,48753.10,34445.801,1679668639.78376,391285,17667.590,861636090.25318
1707840000000,48753.20,48878.80,48475.70,48497.60,17607.380,857182616.09419,235525,8635.066,420462365.97949
1707843600000,48498.20,48906.00,48301.00,48854.20,23437.314,1139127293.60038,265671,11889.242,578006636.58662
1707847200000,48854.20,49279.30,48835.00,49117.10,17632.704,865745427.40488,247283,9256.810,454432587.84811
1707850800000,49117.10,49263.60,48919.30,49044.90,9469.067,464836457.33812,155517,4404.829,216266151.58528
1707854400000,49045.00,49520.10,49016.20,49395.40,14167.851,698704532.83272,204508,7264.938,358272818.16362
1707858000000,49395.40,49750.00,49339.00,49531.90,12631.295,626430039.85845,185456,6641.519,329363827.32959
1707861600000,49531.90,49634.00,49318.90,49518.50,5976.071,295654376.27258,105633,2637.560,130510304.50464
1707865200000,49518.50,49783.50,49355.20,49696.40,7574.091,375422820.34703,109944,3837.436,190249353.18927
1707868800000,49696.40,49717.30,49376.00,49486.20,8041.318,398234367.09710,115043,3809.484,188637550.25310
1707872400000,49486.20,49529.20,49320.90,49436.00,5153.867,254676533.90652,83881,2500.935,123583814.92710
1707876000000,49436.10,49568.80,49379.60,49495.50,3445.425,170511890.50536,61461,1976.811,97835173.20716
1707879600000,49495.50,49629.40,49472.40,49524.40,4192.502,207737010.12188,67474,2164.890,107275136.19698
1707883200000,49524.50,49598.70,49215.70,49396.60,8053.776,397666250.09908,112151,3482.893,171995322.24550
1707886800000,49396.60,49648.70,49396.50,49551.10,5742.584,284473547.34259,88080,2706.515,134058683.82549
1707890400000,49551.10,49666.00,49516.10,49642.70,3630.907,180084198.26410,68759,1829.021,90723201.18300
1707894000000,49642.60,49900.00,49629.50,49845.00,11634.649,579158855.77601,141579,6357.392,316476918.12551
1707897600000,49844.90,50880.00,49742.40,50801.70,32233.651,1621137973.93587,314982,19249.759,968387424.03874
1707901200000,50801.60,51761.70,50632.60,51568.30,67345.636,3448173173.62446,722530,35281.069,1806828523.97811
1707904800000,51568.30,51608.00,51249.80,51330.60,20001.134,1028696551.03922,289625,9392.360,483089265.84945
1707908400000,51330.60,51829.10,51026.50,51601.20,27224.335,1400589669.72695,302361,14208.674,730951506.39704
1707912000000,51601.10,51888.00,51454.90,51611.00,25431.304,1314145755.78221,341529,12262.842,633779126.53330
1707915600000,51611.10,51856.10,51541.00,51820.10,13080.134,676390642.44860,199525,6844.356,353957930.48230
1707919200000,51820.00,52100.00,51586.00,51939.90,34380.162,1782835138.85028,408160,18148.404,941341507.93269
1707922800000,51939.90,52034.50,51302.00,51616.40,40324.308,2085676996.76003,465847,19727.581,1020575147.86538
1707926400000,51616.50,51777.00,51217.70,51603.70,25985.082,1339216786.79280,310723,12760.402,657712705.43566
1707930000000,51603.60,51759.50,51499.80,51684.50,8127.469,419693398.30500,130352,3978.599,205471855.35620
1707933600000,51684.50,51710.60,51403.00,51471.70,8761.044,451300004.58145,142035,4181.652,215403736.77970
1707937200000,51471.80,51712.00,51220.00,51707.50,13139.331,676113613.79423,182854,6838.491,352026843.70788
1707940800000,51707.50,51898.10,51652.40,51708.30,11744.303,608057662.31659,154459,5701.313,295194860.39499
1707944400000,51708.30,51814.30,51483.00,51751.20,7262.842,374969553.73731,113159,3798.008,196108467.82798
1707948000000,51751.30,51844.00,51628.60,51816.10,3846.544,199015857.03338,67473,1902.822,98458483.09320
1707951600000,51816.10,51924.70,51749.10,51823.20,6409.484,332209668.27661,95902,3234.973,167694516.22651
1707955200000,51823.10,52568.30,51785.90,52355.20,33374.576,1744785296.39447,375781,18645.479,974732090.28866
1707958800000,52355.20,52385.90,51732.60,51928.10,21280.347,1106722712.41077,277181,9493.628,493659343.21210
1707962400000,51928.20,52261.00,51890.00,52084.90,12034.513,627230984.76044,161065,6163.198,321219318.16231
1707966000000,52084.90,52434.30,52063.80,52379.90,9063.798,473957799.06974,135084,4853.221,253774897.66774
1707969600000,52379.90,52400.10,52150.00,52180.00,8229.440,430180874.80515,109429,3673.856,192064091.77629
1707973200000,52180.00,52275.10,51836.40,51982.90,9870.094,513829013.57007,144995,4260.844,221841877.89620
1707976800000,51982.90,52125.60,51860.90,52003.60,8080.807,420132984.21363,116633,4350.411,226211242.92583
1707980400000,52003.70,52140.00,51651.00,51802.40,14048.524,728653851.43924,161097,6063.744,314587383.04800
1707984000000,51802.50,52022.40,51666.00,51960.10,9233.528,478868386.06501,128522,5009.286,259835716.40181
1707987600000,51960.00,52313.40,51910.00,52199.20,12452.566,649594307.53755,174437,6787.287,354074086.86105
1707991200000,52199.20,52388.00,52126.40,52313.10,10737.814,561376152.51800,160202,5706.450,298343988.55840
1707994800000,52313.10,52549.50,52178.20,52359.10,14502.333,759182908.49296,203791,7283.359,381397745.60166
1707998400000,52359.00,52536.00,52101.00,52357.30,17211.452,900982373.89450,241014,8074.352,422767369.56485
1708002000000,52357.30,52385.10,52105.00,52247.00,12607.836,658605854.62536,182075,5928.947,309738359.98950
1708005600000,52247.00,52859.00,52100.10,52644.50,39493.212,2077251285.44306,457034,20803.036,1094118976.28379
1708009200000,52644.40,52688.00,51750.00,51968.70,47684.391,2485231870.49887,516668,22094.101,1151351743.10440
1708012800000,51968.60,52419.10,51764.10,52295.30,25824.223,1346073905.66351,340795,13347.755,695770934.56674
1708016400000,52295.20,52349.30,51880.00,51909.50,13579.570,708017984.24282,185889,5794.575,302153368.33350
1708020000000,51909.60,52092.30,51856.40,52003.90,8736.225,454155325.88464,146548,4643.156,241381331.65203
1708023600000,52003.80,52079.30,51658.00,52022.00,14482.271,751553436.19343,182579,6192.832,321495577.89164
1708027200000,52022.10,52035.30,51570.10,51703.60,14650.640,758537410.68320,185225,6898.763,357221018.84361
1708030800000,51703.60,51826.80,51334.90,51349.10,16730.110,862755471.89089,212443,7762.537,400387095.01748
1708034400000,51349.10,51865.00,51338.40,51668.80,10853.557,560193019.39771,158412,6049.760,312263131.45962
1708038000000,51668.70,51998.70,51644.40,51898.50,7962.776,412891953.79704,114486,4326.074,224327553.97834
1708041600000,51898.40,52048.50,51824.50,51935.90,5812.522,301862544.21524,93160,2770.705,143909722.34493
1708045200000,51936.00,52232.00,51889.80,51972.50,8297.901,431826697.96318,117338,4601.627,239519680.46755
1708048800000,51972.50,52247.40,51872.00,52193.50,6895.531,359204958.01065,103970,3628.436,189024278.36312
1708052400000,52193.50,52376.10,52120.00,52309.90,10830.663,566040096.42570,127981,5708.062,298322266.03770
1708056000000,52309.80,52372.60,52150.00,52152.90,6224.227,325330157.16886,80611,2783.713,145523405.04010
1708059600000,52152.90,52234.10,52039.70,52099.50,5714.175,297920092.08660,80040,2853.732,148791959.29580
1708063200000,52099.40,52207.20,51870.00,51930.00,7183.804,373764216.50783,111502,3371.411,175465138.93390
1708066800000,51929.90,52006.60,51758.00,51786.40,10859.086,563456029.00781,158701,5187.598,269222640.14490
1708070400000,51786.40,52066.20,51750.00,51883.90,11240.370,583277360.17933,151923,6224.627,323072930.47543
1708074000000,51883.90,52031.20,51611.70,51872.00,13185.127,683330884.19862,175157,6784.758,351696514.12684
1708077600000,51871.90,52330.10,51824.20,52329.90,11715.482,610404758.32445,154014,6851.679,357001266.15445
1708081200000,52329.90,52470.60,52196.20,52241.10,14596.179,763592799.54747,188691,6867.211,359325061.61279
1708084800000,52241.20,52440.00,52125.00,52416.80,9422.552,492767738.73715,135724,4826.295,252430309.49709
1708088400000,52416.80,52550.90,52160.00,52494.70,16542.903,866021371.87096,219009,7988.911,418313276.41780
1708092000000,52494.70,52623.00,51792.90,51952.10,37206.777,1940140027.41133,438157,17558.243,915703835.24076
1708095600000,51952.00,51956.00,51623.20,51909.30,24553.788,1271982421.99674,325904,12330.485,638785748.35592
1708099200000,51909.20,52284.30,51867.20,52066.30,17072.928,889746822.43318,259176,8609.920,448694250.02495
1708102800000,52066.30,52098.30,51825.60,52047.20,9358.727,486368527.96774,144931,4687.713,243660326.46283
1708106400000,52047.20,52071.20,51840.60,52002.20,6077.092,315745257.71794,98095,3088.220,160475093.95513
1708110000000,52002.20,52067.20,51665.40,51780.20,8026.297,416195670.28639,114079,3695.211,191637168.30420
1708113600000,51780.20,51923.80,51697.30,51852.90,7152.691,370796198.48601,108639,3634.920,188425200.70801
1708117200000,51852.80,52037.00,51778.50,52002.50,3592.991,186572522.05403,73002,1857.392,96442221.91203
1708120800000,52002.60,52024.50,51901.00,52004.20,2399.627,124707322.78140,45366,968.448,50332044.52690
1708124400000,52004.20,52245.10,51971.70,52148.60,5858.353,305365526.14152,94416,3032.849,158076697.88362
1708128000000,52148.70,52192.80,52024.80,52030.50,3904.180,203468764.49360,64220,1698.780,88538440.60380
1708131600000,52030.50,52054.40,51870.00,51993.30,4231.663,219879153.51303,76956,1985.159,103147737.41910
1708135200000,51993.40,52045.90,51900.20,51960.40,2847.884,148009178.59530,50714,1487.444,77307935.76250
1708138800000,51960.30,51999.00,51916.80,51993.60,1613.720,83850184.78840,33404,853.106,44329302.91650
1708142400000,51993.60,52093.20,51951.30,52037.60,2432.671,126533306.61550,44919,1321.354,68732582.90520
1708146000000,52037.60,52047.40,51811.00,51948.40,4616.173,239623751.51341,68003,1971.897,102361109.39390
1708149600000,51948.40,51980.00,51909.30,51950.00,1901.462,98777395.11990,37571,980.474,50936734.52510
1708153200000,51950.00,51998.40,51926.40,51933.90,2206.091,114642782.94100,38887,1202.675,62500729.21350
1708156800000,51933.90,51934.00,51725.20,51764.20,7699.073,398979923.43108,112171,3624.741,187841083.53090
1708160400000,51764.30,51827.40,51670.80,51705.10,8300.197,429477667.64180,109729,4153.183,214919670.36500
1708164000000,51705.10,51765.00,51521.40,51758.10,13674.519,706226396.37221,171349,7033.694,363304295.69480
1708167600000,51758.00,51849.10,51700.80,51723.70,5583.130,289002920.25980,72830,3014.776,156071293.16930
1708171200000,51723.70,51777.00,51588.00,51749.80,5443.481,281357608.52278,80131,2596.442,134216865.66780
1708174800000,51749.80,51752.30,51119.90,51221.10,32416.436,1664229805.12769,339707,14822.907,761006615.74860
1708178400000,51221.10,51368.20,50647.50,50881.90,37005.700,1885497321.60846,398124,17484.087,891013465.54490
1708182000000,50881.90,51222.60,50672.00,51013.40,18198.214,927631062.95074,248650,9523.305,485400000.86000
1708185600000,51013.40,51061.30,50770.80,50980.80,9690.943,493270837.05031,149177,5085.033,258835622.39695
1708189200000,50980.70,51306.70,50976.10,51245.90,11048.947,565514522.28616,152927,5810.533,297403531.59372
1708192800000,51246.00,51329.90,51170.20,51295.10,4613.334,236480587.84100,77651,2354.166,120687772.82360
1708196400000,51295.20,51482.40,51258.40,51428.80,7464.020,383709173.47065,107678,3929.083,201990168.96285
1708200000000,51428.20,51599.00,51331.00,51543.30,5596.573,288033803.02158,81302,3037.676,156364964.65348
1708203600000,51543.30,52109.00,51472.00,51838.20,21640.165,1121778027.88510,254385,11730.164,608027980.64809
1708207200000,51838.10,51918.00,51613.60,51743.00,6343.291,328388353.03148,101064,2962.054,153369660.88530
1708210800000,51743.00,51774.40,51619.90,51679.40,3870.138,200045724.74470,61657,1741.503,90018646.15470
1708214400000,51679.50,51809.00,51569.80,51710.40,5830.453,301278237.39658,87628,2520.367,130251233.99690
1708218000000,51710.30,51841.40,51505.30,51561.80,6242.621,322604145.88617,90661,2717.805,140473989.85250
1708221600000,51561.70,51584.70,51178.00,51306.80,10522.105,540668861.29626,146904,4508.408,231658426.62950
1708225200000,51306.70,51518.00,51291.70,51518.00,5300.312,272490911.96826,79255,3297.252,169522315.56716
1708228800000,51518.00,51680.00,51510.60,51597.10,5268.810,271839136.70358,81655,2616.905,135019367.78678
1708232400000,51597.20,51730.00,51573.00,51688.60,4127.305,213202952.71020,69121,2039.074,105331337.08440
1708236000000,51688.60,51737.30,51435.10,51547.70,5203.849,268447421.79873,88305,2101.887,108437075.59508
1708239600000,51547.70,51785.20,51475.00,51703.70,6466.949,334173619.69668,106479,3627.585,187441916.86798
1708243200000,51703.70,51833.00,51677.50,51818.30,4214.529,218108764.29490,76203,2199.010,113814297.92560
1708246800000,51818.20,52050.10,51816.40,52007.00,11089.590,575920598.26738,164053,5973.318,310246293.91877
1708250400000,52007.00,52107.30,51807.80,51868.50,7525.162,390944408.07954,123790,3362.108,174702649.41573
1708254000000,51868.50,51873.60,51700.00,51861.10,5867.184,303904473.75840,84008,2831.255,146661080.90500
1708257600000,51861.10,51910.20,51563.30,51592.60,8087.729,418499518.94408,112740,3354.872,173619593.47590
1708261200000,51592.60,51730.00,51569.00,51657.00,5693.248,294041247.18590,91574,3195.804,165071204.33420
1708264800000,51657.10,51985.90,51657.10,51919.30,7905.436,409886362.07471,118144,4226.520,219120401.74201
1708268400000,51919.20,51928.00,51753.30,51808.90,5479.426,284002377.91190,85988,2486.545,128882208.80640
1708272000000,51809.00,51917.30,51670.10,51873.00,5567.700,288395489.82171,82178,2830.207,146632963.77471
1708275600000,51873.00,52013.50,51814.80,51875.40,6632.216,344387612.55660,112016,3280.552,170354525.62690
1708279200000,51875.30,51875.40,51679.90,51825.00,4552.449,235696152.21440,89119,2265.825,117320682.29050
1708282800000,51825.00,51917.10,51732.90,51791.50,4019.225,208287197.96051,74036,2005.696,103956873.63791
1708286400000,51791.60,51825.90,51616.50,51818.00,4423.590,228780691.15628,80231,2162.889,111879783.15140
1708290000000,51818.10,51961.40,51786.00,51894.50,3433.564,178107190.54041,60685,1634.219,84772204.81661
1708293600000,51894.60,52450.00,51856.00,52285.40,20616.025,1076961594.12186,263774,11411.302,596167189.25095
1708297200000,52285.40,52406.50,52010.00,52175.90,12566.949,656039567.69947,166551,5908.950,308471204.42548
1708300800000,52175.90,52490.00,52135.90,52220.00,10634.320,555913378.97943,160290,5498.787,287508885.59108
1708304400000,52219.90,52229.30,51933.10,52128.90,7074.774,368402636.81646,122048,3263.061,169928290.08470
1708308000000,52128.90,52255.90,52126.10,52187.90,4364.462,227757072.50136,78307,2433.957,127023707.67996
1708311600000,52187.90,52200.10,52012.80,52104.00,3594.495,187254610.68633,70047,1738.714,90570941.67230
1708315200000,52104.00,52260.00,52046.60,52139.10,4545.163,237052618.02816,78764,2172.201,113307094.47336
1708318800000,52139.20,52195.50,52023.40,52168.90,4260.856,221975153.24690,74684,2115.993,110234844.97000
1708322400000,52168.90,52524.00,52168.90,52428.00,14674.710,768791503.63443,213422,7517.912,393856500.72517
